@relation 1811dataset2-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' ax' numeric
@attribute ' ay' numeric
@attribute ' az' numeric
@attribute ' gx' numeric
@attribute ' gy' numeric
@attribute ' gz' numeric
@attribute ' gesture' {Down,Idle,Left,LRollL,LRollR,Right,RollL,RollR,Up}

@data
-136,202,992,90,-28,135,Left
-127,199,990,90,-44,90,Left
-121,199,995,73,-44,45,Left
-117,198,996,90,-28,181,Left
-115,199,998,90,-28,90,Left
-121,198,995,90,4,135,Left
-130,199,995,90,-12,45,Left
-136,199,993,90,-12,135,Left
-135,199,993,73,-28,135,Left
-130,201,995,90,-28,135,Left
-117,198,993,73,-44,135,Left
-114,196,995,73,-28,135,Left
-120,199,993,73,-28,90,Left
-115,196,995,73,-28,90,Left
-127,196,992,73,-28,45,Left
-132,198,992,73,-28,45,Left
-135,198,992,73,-44,135,Left
-129,204,990,73,-44,90,Left
-121,202,993,73,-44,135,Left
-120,199,996,73,-44,90,Left
-111,202,996,73,-44,45,Left
-112,207,996,73,-28,135,Left
-117,207,995,73,-28,45,Left
-123,201,995,73,-44,45,Left
-118,199,993,73,-44,90,Left
-121,202,990,73,-44,45,Left
-118,205,995,73,-44,45,Left
-123,202,995,73,-44,45,Left
-118,201,1001,73,-44,45,Left
-123,198,996,73,-44,45,Left
-124,193,1001,73,-44,45,Left
-129,192,996,90,-28,45,Left
-126,192,993,73,-44,45,Left
-120,196,993,73,-44,45,Left
-117,204,996,73,-44,45,Left
-121,198,992,90,-28,90,Left
-124,198,995,90,-28,90,Left
-120,198,992,90,-28,45,Left
-114,193,1001,106,-12,90,Left
-115,198,993,90,-28,90,Left
-117,196,992,90,-12,90,Left
-118,204,992,90,-28,90,Left
-121,201,990,90,-12,135,Left
-118,198,993,73,-28,135,Left
-117,195,995,73,-28,90,Left
-114,193,998,73,-28,45,Left
-117,195,993,90,-28,45,Left
-118,199,990,90,-28,90,Left
-117,207,993,73,-44,45,Left
-121,204,995,73,-44,90,Left
-126,198,995,73,-44,45,Left
-115,204,993,90,-44,90,Left
-117,205,992,73,-44,90,Left
-121,199,995,73,-44,90,Left
-124,198,993,73,-28,90,Left
-124,193,995,90,-44,45,Left
-129,199,995,73,-44,90,Left
-135,204,993,73,-44,45,Left
-129,204,996,73,-44,45,Left
-127,199,996,73,-44,45,Left
-123,193,998,40,-77,0,Left
-120,193,992,73,-44,45,Left
-115,193,992,73,-28,90,Left
-120,199,996,73,-28,90,Left
-118,196,996,73,-44,45,Left
-121,199,993,90,-44,0,Left
-126,201,992,73,-44,45,Left
-126,201,995,73,-44,90,Left
-118,202,995,73,-28,90,Left
-117,190,992,73,-44,45,Left
-115,193,993,90,-28,45,Left
-112,198,996,90,-28,90,Left
-117,205,990,73,-44,90,Left
-123,202,992,73,-44,90,Left
-118,199,995,73,-44,90,Left
-117,196,993,73,-44,45,Left
-115,199,990,73,-28,45,Left
-108,196,992,73,-44,90,Left
-97,199,992,73,-28,45,Left
-109,202,989,73,-12,90,Left
-117,210,986,73,-28,45,Left
-124,208,981,57,-44,45,Left
-117,210,987,73,-44,45,Left
-109,208,989,73,-44,45,Left
-96,204,990,57,-61,0,Left
-90,201,987,73,-44,0,Left
-90,199,996,57,-44,0,Left
-96,193,998,57,-28,45,Left
-111,187,995,73,-12,45,Left
-127,186,1001,73,-28,0,Left
-138,181,1001,57,-44,0,Left
-148,180,1008,73,-44,45,Left
-162,177,1002,73,-61,-45,Left
-168,178,1001,90,-44,0,Left
-187,178,996,90,-44,0,Left
-219,181,992,90,-28,90,Left
-241,186,989,57,-44,90,Left
-288,193,986,73,-44,135,Left
-337,183,990,73,-77,181,Left
-397,168,1017,57,-93,226,Left
-478,133,1025,57,-110,271,Left
-552,111,1050,40,-142,452,Left
-106,283,1008,172,-93,-633,Left
-135,294,993,172,-175,-633,Left
-111,306,995,156,-256,-678,Left
-87,304,992,139,-338,-678,Left
-54,301,972,139,-371,-678,Left
-28,313,959,123,-387,-633,Left
2,313,944,123,-371,-678,Left
33,307,924,106,-338,-633,Left
53,313,918,90,-289,-678,Left
57,304,908,73,-240,-724,Left
54,295,926,57,-175,-678,Left
3,291,939,57,-159,-678,Left
-45,280,942,57,-159,-678,Left
-52,279,951,40,-208,-588,Left
-55,276,945,40,-240,-678,Left
-40,283,933,40,-289,-769,Left
-21,285,929,40,-289,-724,Left
-3,292,926,40,-273,-724,Left
8,297,933,40,-240,-769,Left
-4,292,935,24,-191,-724,Left
-10,282,941,24,-142,-724,Left
-51,270,980,24,-110,-724,Left
-120,244,987,24,-110,-769,Left
-148,234,980,40,-110,-724,Left
-136,253,963,24,-159,-678,Left
-127,270,945,7,-208,-724,Left
-114,271,948,7,-224,-724,Left
-112,268,959,-8,-224,-678,Left
-105,258,972,-25,-208,-678,Left
-85,252,977,-25,-175,-678,Left
-82,244,981,-41,-126,-633,Left
-108,235,987,-41,-61,-588,Left
-154,228,992,-41,-77,-588,Left
-178,213,987,-41,-77,-543,Left
-166,217,993,-41,-110,-497,Left
-165,225,1002,-41,-126,-543,Left
-148,222,1004,-41,-142,-543,Left
-115,231,995,-41,-126,-497,Left
-97,235,992,-41,-110,-452,Left
-106,225,996,-25,-61,-452,Left
-132,211,993,-41,-44,-407,Left
-142,204,1010,-25,-28,-452,Left
-169,201,1017,-25,-44,-407,Left
-181,190,1014,-8,-44,-362,Left
-171,195,1016,-8,-61,-316,Left
-171,201,1010,-8,-93,-316,Left
-151,202,999,7,-110,-362,Left
-133,199,1001,7,-93,-316,Left
-126,195,1008,24,-77,-316,Left
-126,193,1011,24,-61,-271,Left
-139,184,1008,24,-44,-271,Left
-142,189,1008,40,-28,-226,Left
-145,193,999,40,-28,-271,Left
-150,198,990,57,-28,-271,Left
-142,205,992,57,-44,-271,Left
-138,207,998,57,-44,-226,Left
-139,207,1002,40,-44,-181,Left
-139,202,999,57,-44,-226,Left
-129,201,995,57,-44,-181,Left
-127,207,995,57,-28,-181,Left
-115,207,992,57,-28,-135,Left
-130,205,998,57,-28,-181,Left
-132,204,996,57,-28,-181,Left
-124,204,998,57,-28,-135,Left
-124,207,995,57,-28,-181,Left
-121,207,996,57,-12,-181,Left
-126,204,990,90,20,-90,Left
-133,198,989,57,-12,-181,Left
-132,205,990,57,-12,-135,Left
-130,202,993,57,-12,-135,Left
-132,202,1001,57,-28,-90,Left
-141,205,990,57,-44,-90,Left
-142,207,990,57,-61,-135,Left
-133,205,990,40,-61,-90,Left
-126,199,993,40,-44,-90,Left
-132,190,1005,40,-44,-45,Left
-147,183,1005,40,-44,-90,Left
-162,180,1005,40,-44,-45,Left
-169,184,1010,40,-77,-90,Left
-174,187,1001,57,-77,-90,Left
-168,192,999,40,-110,-45,Left
-150,187,996,57,-110,-45,Left
-136,187,998,57,-77,0,Left
-123,190,998,57,-77,0,Left
-117,192,1002,57,-44,-45,Left
-123,190,1004,57,-12,0,Left
-139,187,1010,57,-12,45,Left
-148,181,1002,73,-28,0,Left
-142,184,1001,73,-28,0,Left
-142,187,995,73,-44,45,Left
-136,186,998,73,-61,-45,Left
-123,187,998,90,-61,-90,Left
-109,192,996,90,-61,0,Left
-111,195,990,106,-44,0,Left
-111,196,992,90,-28,90,Left
-118,192,993,90,-12,90,Left
-114,186,996,73,-28,0,Left
-117,189,998,90,4,90,Left
-120,189,1005,90,-28,45,Left
-120,189,998,90,-28,45,Left
-117,192,999,90,-44,0,Left
-117,195,995,73,-44,45,Left
-115,190,999,73,-44,0,Left
-114,186,1001,73,-44,45,Left
-115,186,1001,90,-44,0,Left
-115,184,1002,73,-44,0,Left
-117,189,999,73,-28,45,Left
-127,186,995,73,-28,45,Left
-135,186,998,73,-44,0,Left
-130,181,1002,73,-44,45,Left
-132,183,1004,73,-61,0,Left
-117,186,1005,90,-44,0,Left
-109,184,1002,73,-44,181,Left
-121,192,999,90,-44,0,Left
-115,190,998,90,-44,0,Left
-121,187,996,73,-44,90,Left
-130,189,998,40,-93,45,Left
-127,186,1002,90,-61,0,Left
-126,183,1002,73,-61,45,Left
-121,186,998,73,-44,90,Left
-112,186,998,73,-44,90,Left
-120,189,990,73,-44,90,Left
-117,187,995,90,-44,45,Left
-112,187,995,90,-44,0,Left
-112,186,993,90,-28,90,Left
-109,186,1002,90,-28,45,Left
-109,184,1001,90,-28,90,Left
-121,184,993,90,-28,0,Left
-115,189,993,90,-44,0,Left
-117,193,989,90,-28,45,Left
-118,201,989,73,-44,45,Left
-117,195,990,90,-44,0,Left
-108,192,992,73,-44,0,Left
-111,190,995,90,-28,45,Left
-109,183,995,73,-28,90,Left
-111,184,992,73,-28,45,Left
-124,190,989,73,-28,45,Left
-124,192,987,73,-28,45,Left
-121,187,992,73,-44,0,Left
-118,180,996,73,-61,0,Left
-115,186,998,73,-44,90,Left
-112,184,993,73,-44,45,Left
-115,184,1001,73,-28,90,Left
-123,180,998,73,-28,45,Left
-121,184,996,57,-44,0,Left
-126,186,995,90,-28,90,Left
-118,186,998,90,-28,45,Left
-109,187,995,73,-28,90,Left
-120,183,999,90,-28,90,Left
-118,180,998,90,-28,45,Left
-115,186,996,73,-28,90,Left
-124,181,993,90,-12,45,Left
-118,187,993,90,-12,45,Left
-123,193,995,90,-12,90,Left
-121,199,993,90,-12,0,Left
-133,195,995,90,-12,0,Left
-127,189,992,90,-12,0,Left
-133,181,992,90,-28,0,Left
-120,177,995,73,-28,45,Left
-115,181,999,90,-28,45,Left
-115,181,999,73,-28,0,Left
-112,189,998,90,-12,90,Left
-123,186,999,90,-12,45,Left
-123,186,998,90,-12,45,Left
-120,177,999,123,-12,0,Left
-105,175,999,106,-12,45,Left
-102,181,998,123,4,45,Left
-118,181,992,106,-12,0,Left
-136,187,992,123,20,45,Left
-150,195,986,106,-28,45,Left
-163,195,986,90,-44,45,Left
-175,193,987,90,-61,0,Left
-171,189,989,106,-61,45,Left
-169,187,989,90,-61,45,Left
-154,187,986,90,-28,135,Left
-168,190,990,90,-12,135,Left
-205,181,989,90,4,135,Left
-238,172,987,73,4,90,Left
-250,180,989,90,-12,135,Left
-250,183,990,90,-12,181,Left
-258,180,1004,90,-12,226,Left
-300,171,1014,106,-28,181,Left
-334,151,1026,106,-28,271,Left
-417,129,1058,123,-28,362,Left
-544,99,1080,123,-77,407,Left
-691,42,1116,139,-175,588,Left
-859,1,1154,123,-338,588,Left
-1006,-44,1221,139,-452,995,Left
-1149,-113,1274,172,-583,1176,Left
-1170,-173,1281,205,-632,1583,Left
-1423,279,86,551,-110,45,LRollL
-1404,295,129,386,-827,226,LRollL
-1218,321,165,254,-1202,407,LRollL
-940,354,225,139,-1268,407,LRollL
-760,376,351,57,-1170,362,LRollL
-745,361,488,-8,-1105,271,LRollL
-721,324,581,-74,-1088,271,LRollL
-687,285,623,-140,-1105,90,LRollL
-691,276,611,-156,-1088,45,LRollL
-703,307,563,-189,-1056,45,LRollL
-718,325,516,-222,-1039,45,LRollL
-772,319,474,-272,-1121,-90,LRollL
-865,327,492,-288,-1268,-90,LRollL
-886,312,534,-338,-1447,-90,LRollL
-850,279,609,-321,-1594,-45,LRollL
-789,243,689,-338,-1741,-90,LRollL
-715,222,744,-305,-1806,-90,LRollL
-658,199,782,-288,-1822,-90,LRollL
-625,187,806,-255,-1773,-45,LRollL
-615,196,827,-239,-1708,0,LRollL
-645,204,815,-222,-1643,0,LRollL
-652,217,833,-206,-1610,0,LRollL
-652,219,836,-222,-1578,45,LRollL
-645,208,843,-239,-1578,45,LRollL
-627,204,830,-222,-1561,45,LRollL
-628,202,812,-255,-1610,90,LRollL
-603,214,819,-255,-1659,90,LRollL
-580,204,821,-272,-1773,45,LRollL
-549,210,843,-288,-1887,90,LRollL
-468,190,873,-288,-1936,45,LRollL
-373,166,905,-305,-1936,90,LRollL
-324,159,921,-288,-1887,135,LRollL
-291,151,942,-288,-1790,135,LRollL
-252,142,966,-272,-1643,226,LRollL
-240,147,986,-255,-1480,226,LRollL
-256,151,981,-272,-1349,271,LRollL
-270,148,963,-255,-1268,226,LRollL
-220,142,966,-222,-1153,226,LRollL
-172,135,977,-206,-1056,271,LRollL
-154,130,977,-206,-974,271,LRollL
-129,124,981,-189,-876,226,LRollL
-114,117,1004,-173,-827,181,LRollL
-166,112,998,-140,-827,226,LRollL
-159,106,999,-140,-860,181,LRollL
-102,103,1004,-123,-860,181,LRollL
-61,100,1002,-90,-795,181,LRollL
-19,99,1005,-74,-713,226,LRollL
-10,100,1004,-58,-615,226,LRollL
-9,97,1004,-58,-534,271,LRollL
-6,87,1008,-25,-436,226,LRollL
-28,91,1014,-25,-371,226,LRollL
-57,88,1013,-8,-305,316,LRollL
-54,93,1010,-8,-305,226,LRollL
-27,97,1011,7,-289,181,LRollL
0,93,1011,7,-273,226,LRollL
2,88,1011,24,-273,135,LRollL
18,87,1014,24,-240,226,LRollL
30,81,1014,40,-208,135,LRollL
20,82,1014,57,-142,181,LRollL
-10,87,1011,57,-110,181,LRollL
-12,85,1016,73,-126,90,LRollL
9,88,1011,73,-77,90,LRollL
30,79,1022,90,-61,90,LRollL
41,79,1037,90,-12,90,LRollL
24,75,1059,106,20,45,LRollL
-10,75,1038,106,20,135,LRollL
-13,79,1032,106,4,45,LRollL
-10,87,1014,123,20,135,LRollL
-24,100,996,123,20,45,LRollL
-28,103,984,106,20,45,LRollL
-24,97,975,106,20,45,LRollL
-12,99,992,106,20,90,LRollL
-15,102,1010,90,20,90,LRollL
-4,96,1022,106,36,45,LRollL
-3,99,1026,106,52,45,LRollL
-24,109,1028,106,36,45,LRollL
-49,106,1016,106,4,90,LRollL
-37,99,1013,106,-12,45,LRollL
-24,109,1010,90,-12,90,LRollL
-24,111,1011,90,-12,90,LRollL
-27,112,1017,90,-12,45,LRollL
-21,108,1017,90,-12,45,LRollL
-16,115,1023,90,4,45,LRollL
-18,111,1025,73,4,90,LRollL
-40,108,1017,90,-28,90,LRollL
-43,109,1016,73,-61,45,LRollL
-42,112,1019,73,-93,45,LRollL
-30,111,1019,73,-110,90,LRollL
-15,108,1017,73,-110,45,LRollL
-6,105,1013,73,-110,90,LRollL
6,115,1017,73,-93,45,LRollL
-9,114,1025,73,-61,90,LRollL
-6,109,1031,90,-28,90,LRollL
-19,106,1031,73,-44,90,LRollL
-36,102,1020,73,-61,90,LRollL
-34,102,1017,73,-93,135,LRollL
-27,102,1020,73,-110,135,LRollL
-24,103,1014,73,-126,90,LRollL
-1,105,1017,73,-126,45,LRollL
5,109,1020,73,-110,135,LRollL
-7,108,1022,90,-93,90,LRollL
-12,103,1032,90,-93,90,LRollL
-13,102,1034,90,-93,135,LRollL
-24,100,1023,106,-110,90,LRollL
-19,103,1017,90,-110,135,LRollL
-28,111,1014,90,-142,90,LRollL
-21,112,1011,90,-175,90,LRollL
-10,114,1016,106,-191,90,LRollL
-9,111,1026,90,-208,135,LRollL
-12,108,1031,106,-224,90,LRollL
3,102,1026,90,-240,135,LRollL
8,108,1028,90,-240,90,LRollL
-1,112,1014,90,-273,135,LRollL
5,121,1017,90,-289,135,LRollL
-9,117,1011,90,-338,90,LRollL
8,109,1011,73,-403,90,LRollL
35,114,1014,90,-420,135,LRollL
60,109,1022,73,-436,135,LRollL
71,108,1013,73,-420,90,LRollL
74,112,1010,73,-420,181,LRollL
63,111,1022,73,-436,181,LRollL
71,105,1017,90,-436,181,LRollL
84,102,1010,73,-452,181,LRollL
107,103,1004,90,-452,135,LRollL
134,103,998,90,-403,226,LRollL
144,100,989,90,-354,135,LRollL
164,105,977,90,-305,135,LRollL
173,105,962,90,-256,135,LRollL
210,97,950,90,-175,135,LRollL
261,102,917,106,-77,90,LRollL
107,19,1049,353,2189,181,LRollL
57,24,1019,370,2254,181,LRollL
20,58,981,386,2271,226,LRollL
-103,76,927,370,2173,226,LRollL
-220,79,897,353,2010,226,LRollL
-325,84,897,337,1781,181,LRollL
-408,82,894,320,1520,181,LRollL
-474,87,905,320,1276,226,LRollL
-511,87,912,304,998,181,LRollL
-507,91,923,287,721,181,LRollL
-472,108,921,271,444,90,LRollL
-456,118,908,238,134,90,LRollL
-423,126,912,222,-110,135,LRollL
-385,129,935,205,-338,45,LRollL
-330,118,951,172,-517,45,LRollL
-271,123,975,172,-615,90,LRollL
-202,118,995,139,-664,135,LRollL
-141,117,1005,139,-648,90,LRollL
-88,121,1005,106,-599,135,LRollL
-45,121,1011,106,-485,135,LRollL
-34,124,1010,106,-322,135,LRollL
-40,135,996,106,-191,135,LRollL
-70,135,993,90,-93,181,LRollL
-106,142,993,90,-44,90,LRollL
-138,142,995,73,-44,90,LRollL
-160,130,990,57,-77,135,LRollL
-157,127,996,57,-126,45,LRollL
-145,126,998,73,-159,90,LRollL
-124,132,1010,57,-191,45,LRollL
-112,121,1014,73,-175,90,LRollL
-103,115,1019,73,-159,45,LRollL
-91,114,1020,73,-110,45,LRollL
-90,115,1026,73,-44,90,LRollL
-100,117,1026,90,-12,90,LRollL
-120,118,1031,90,4,45,LRollL
-130,117,1026,90,20,90,LRollL
-156,114,1017,40,-28,45,LRollL
-202,109,1011,73,-44,90,LRollL
-205,114,1008,73,-110,45,LRollL
-199,114,1019,57,-175,45,LRollL
-180,117,1025,57,-240,90,LRollL
-148,109,1035,57,-289,45,LRollL
-114,108,1037,57,-273,45,LRollL
-93,100,1035,73,-240,45,LRollL
-100,105,1037,73,-191,45,LRollL
-93,103,1032,90,-110,90,LRollL
-90,108,1032,90,-61,135,LRollL
-108,109,1025,90,4,90,LRollL
-118,108,1017,90,36,135,LRollL
-130,112,1016,90,52,135,LRollL
-138,111,1013,90,69,90,LRollL
-144,108,1001,90,69,90,LRollL
-157,111,1001,106,69,90,LRollL
-157,111,996,90,52,90,LRollL
-163,109,995,90,36,90,LRollL
-168,112,996,90,4,90,LRollL
-169,111,992,90,-12,135,LRollL
-150,112,990,90,-12,135,LRollL
-145,114,993,106,-12,90,LRollL
-153,114,992,90,-12,45,LRollL
-153,112,989,106,4,90,LRollL
-160,109,980,90,-12,135,LRollL
-163,114,980,90,-12,135,LRollL
-166,115,984,90,-28,90,LRollL
-160,114,989,73,-44,135,LRollL
-151,117,990,73,-44,135,LRollL
-147,112,993,73,-44,45,LRollL
-153,117,989,90,-44,90,LRollL
-156,112,987,90,-44,90,LRollL
-154,115,986,73,-44,135,LRollL
-151,117,984,57,-61,90,LRollL
-144,117,986,73,-44,135,LRollL
-141,123,987,73,-28,135,LRollL
-156,121,993,57,-28,45,LRollL
-162,121,996,57,-44,90,LRollL
-163,117,995,73,-44,45,LRollL
-157,117,999,73,-44,90,LRollL
-159,117,998,73,-61,45,LRollL
-156,115,998,73,-44,90,LRollL
-159,117,1005,73,-44,90,LRollL
-156,111,1005,73,-44,90,LRollL
-156,111,1010,73,-44,90,LRollL
-153,111,1010,90,-28,45,LRollL
-150,112,1005,73,-28,90,LRollL
-157,111,1004,73,-12,90,LRollL
-166,111,1001,90,-12,90,LRollL
-169,117,999,90,-12,135,LRollL
-168,117,999,73,-28,135,LRollL
-165,112,999,90,-12,135,LRollL
-163,117,1004,73,-44,45,LRollL
-160,112,1004,57,-77,45,LRollL
-162,114,1001,90,-44,90,LRollL
-156,108,1002,90,-44,90,LRollL
-157,112,998,90,-28,45,LRollL
-151,117,998,90,-12,90,LRollL
-157,123,989,90,-12,90,LRollL
-163,124,993,90,-12,135,LRollL
-169,123,993,73,-12,135,LRollL
-163,126,990,73,-12,181,LRollL
-163,123,996,73,-28,181,LRollL
-148,124,995,90,-12,45,LRollL
-148,121,993,90,-12,45,LRollL
-148,121,996,73,-12,181,LRollL
-147,123,999,90,-12,181,LRollL
-145,123,999,73,-12,90,LRollL
-139,121,1004,73,-12,135,LRollL
-145,120,1004,73,-12,135,LRollL
-147,117,1005,57,-28,90,LRollL
-151,117,1005,73,-28,45,LRollL
-145,114,1001,73,-28,90,LRollL
-145,117,999,73,-28,0,LRollL
-153,120,1005,73,-28,45,LRollL
-147,120,1010,73,-44,90,LRollL
-150,120,1008,57,-44,45,LRollL
-153,114,1004,90,-28,90,LRollL
-147,112,1008,90,-28,90,LRollL
-148,114,1008,73,-28,90,LRollL
-150,115,1010,90,-28,135,LRollL
-154,117,1005,73,-28,45,LRollL
-153,123,1008,90,-28,90,LRollL
-153,118,1010,73,-28,90,LRollL
-163,123,1013,73,-28,135,LRollL
-163,117,1010,90,-44,90,LRollL
-163,112,1008,73,-44,45,LRollL
-156,111,1005,73,-44,90,LRollL
-160,111,1002,73,-44,135,LRollL
-153,109,999,73,-44,45,LRollL
-153,117,999,73,-44,45,LRollL
-154,126,999,90,-28,90,LRollL
-157,123,1002,90,-12,135,LRollL
-151,120,1005,73,-12,90,LRollL
-162,115,1004,73,-12,135,LRollL
-160,117,1002,73,-12,181,LRollL
-163,109,1001,73,-28,45,LRollL
-168,108,998,90,-28,90,LRollL
-166,115,999,90,-44,90,LRollL
-159,121,999,57,-77,90,LRollL
-156,121,1001,90,-44,90,LRollL
-153,115,1001,40,-77,45,LRollL
-153,114,1011,90,-28,90,LRollL
-156,114,1004,90,-12,90,LRollL
-160,115,1004,90,4,45,LRollL
-160,115,1002,106,-12,0,LRollL
-169,117,1001,90,-12,45,LRollL
-166,114,995,90,-12,45,LRollL
-168,121,996,90,-28,45,LRollL
-171,118,998,106,-28,90,LRollL
-169,115,995,90,-44,45,LRollL
-162,117,998,90,-44,90,LRollL
-153,117,995,90,-28,135,LRollL
-154,118,996,90,-28,90,LRollL
-159,118,992,90,-12,135,LRollL
-163,124,990,73,-12,135,LRollL
-169,124,989,90,4,90,LRollL
-177,126,989,73,-28,90,LRollL
-181,118,990,90,-12,90,LRollL
-175,118,989,73,-44,135,LRollL
-171,117,990,90,-44,90,LRollL
-165,123,993,73,-44,45,LRollL
-166,124,995,73,-44,90,LRollL
-160,127,995,73,-44,45,LRollL
-162,124,995,57,-28,90,LRollL
-168,123,996,73,-28,135,LRollL
-166,121,1001,57,-28,135,LRollL
-171,120,996,73,-28,90,LRollL
-165,117,996,73,-28,135,LRollL
-166,118,998,57,-28,90,LRollL
-165,126,998,90,-12,135,LRollL
-160,121,999,57,-44,90,LRollL
-165,121,1001,57,-44,90,LRollL
-169,120,999,73,-28,90,LRollL
-168,123,999,73,-28,90,LRollL
-162,118,992,57,-28,90,LRollL
-163,124,996,57,-44,45,LRollL
-162,117,998,57,-28,135,LRollL
-162,121,1001,73,-28,90,LRollL
-169,118,1002,73,-28,90,LRollL
-172,117,996,73,-44,45,LRollL
-171,118,995,57,-44,90,LRollL
-168,121,996,57,-44,135,LRollL
-169,120,1001,57,-44,90,LRollL
-166,121,1002,73,-44,90,LRollL
-163,127,1005,73,-28,90,LRollL
-163,120,1005,73,-28,135,LRollL
-177,120,999,73,-28,45,LRollL
-169,117,999,73,-28,90,LRollL
-162,115,1001,106,-12,135,LRollL
-169,115,1002,73,-44,90,LRollL
-163,115,1001,90,-12,181,LRollL
-163,121,999,73,-28,90,LRollL
-162,120,1001,73,-28,135,LRollL
-166,127,996,73,-28,135,LRollL
-168,118,999,73,-28,90,LRollL
-177,123,999,73,-28,135,LRollL
-171,117,999,73,-28,90,LRollL
-175,114,998,73,-28,90,LRollL
-178,118,995,73,-44,90,LRollL
-171,118,996,73,-28,90,LRollL
-168,126,1001,90,-28,90,LRollL
-171,126,993,73,-28,90,LRollL
-172,123,996,90,-28,45,LRollL
-171,120,996,90,-12,0,LRollL
-172,121,992,90,-12,90,LRollL
-172,114,995,90,-12,181,LRollL
-169,118,995,90,4,135,LRollL
-174,121,992,73,-12,90,LRollL
-169,126,996,73,-12,135,LRollL
-172,121,996,73,-28,135,LRollL
-175,121,999,73,-28,90,LRollL
-172,121,998,73,-28,90,LRollL
-172,117,999,90,-28,90,LRollL
-172,114,996,73,-28,45,LRollL
-171,118,993,73,-28,90,LRollL
-163,121,996,90,-28,90,LRollL
-171,124,995,90,-28,90,LRollL
-175,123,996,90,-12,90,LRollL
-174,126,998,73,-12,181,LRollL
-175,118,998,73,-12,135,LRollL
-166,120,993,73,-12,181,LRollL
-174,118,995,73,-28,90,LRollL
-171,120,996,73,-28,181,LRollL
-166,123,996,73,-28,135,LRollL
-168,121,993,73,-28,90,LRollL
-171,127,999,73,-28,90,LRollL
-175,124,1001,73,-28,90,LRollL
-168,114,1001,73,-28,45,LRollL
-171,120,1001,57,-44,90,LRollL
-172,115,1001,57,-28,135,LRollL
-172,121,999,73,-44,45,LRollL
-174,126,995,57,-44,45,LRollL
-171,120,998,73,-44,90,LRollL
-177,120,999,73,-28,181,LRollL
-174,123,1001,57,-44,45,LRollL
-177,118,1008,73,-44,45,LRollL
-174,112,1005,73,-44,45,LRollL
-172,117,1001,40,-44,181,LRollL
-171,115,1001,73,-28,90,LRollL
-177,114,1001,73,-28,135,LRollL
-180,118,998,90,-28,90,LRollL
-178,115,999,73,-28,135,LRollL
-175,112,1001,73,-28,135,LRollL
-183,114,999,73,-44,90,LRollL
-181,112,999,73,-44,90,LRollL
-178,115,1002,73,-44,135,LRollL
-168,117,1001,73,-44,90,LRollL
-165,117,1004,73,-44,45,LRollL
-172,121,999,73,-28,135,LRollL
-171,117,1001,73,-28,135,LRollL
-172,120,1001,73,-28,90,LRollL
-177,115,1001,73,-28,135,LRollL
-175,121,1001,90,-28,90,LRollL
-174,115,995,73,-44,135,LRollL
-175,118,998,73,-44,135,LRollL
-177,117,999,73,-44,90,LRollL
-177,121,996,90,-44,90,LRollL
-175,123,999,73,-44,135,LRollL
-175,123,998,73,-44,45,LRollL
-178,123,999,73,-44,90,LRollL
-171,118,999,90,-28,90,LRollL
-171,118,996,73,-44,90,LRollL
-171,118,1001,73,-44,90,LRollL
-175,117,999,73,-44,45,LRollL
-177,117,996,73,-28,45,LRollL
-171,120,996,73,-44,135,LRollL
-171,115,998,73,-44,45,LRollL
-175,118,995,73,-44,90,LRollL
-177,115,998,90,-28,90,LRollL
-174,121,995,73,-44,45,LRollL
-174,117,996,73,-44,90,LRollL
-178,117,998,90,-28,135,LRollL
-180,117,995,73,-44,45,LRollL
-181,117,992,73,-44,135,LRollL
-177,120,993,90,-44,90,LRollL
-174,121,999,73,-44,135,LRollL
-178,114,998,90,-28,90,LRollL
-174,120,999,90,-44,90,LRollL
-174,120,999,90,-28,90,LRollL
-174,121,996,73,-44,45,LRollL
-178,124,1001,73,-44,90,LRollL
-172,121,998,90,-44,135,LRollL
-174,118,999,73,-28,135,LRollL
-178,120,999,90,-44,135,LRollL
-178,124,999,90,-28,90,LRollL
-174,121,999,90,-44,135,LRollL
-177,124,999,90,-28,45,LRollL
-177,124,1001,90,-28,90,LRollL
-174,123,998,73,-44,90,LRollL
-175,123,1001,73,-44,90,LRollL
-175,126,996,106,-12,135,LRollL
-172,126,1001,90,-44,90,LRollL
-174,120,998,90,-44,90,LRollL
-171,124,998,73,-61,45,LRollL
-171,124,998,90,-44,90,LRollL
-168,123,1002,90,-28,90,LRollL
-174,126,999,90,-44,90,LRollL
-171,124,1005,73,-28,135,LRollL
-181,120,999,90,-44,90,LRollL
-175,120,998,90,-44,90,LRollL
-172,112,995,90,-44,90,LRollL
-174,120,992,90,-44,135,LRollL
-177,124,992,106,-28,0,LRollL
-174,123,990,106,-28,45,LRollL
-171,129,995,106,-12,90,LRollL
-181,127,992,106,-12,135,LRollL
-177,126,992,90,-12,181,LRollL
-183,123,987,90,-12,135,LRollL
-184,123,986,73,-28,90,LRollL
-181,126,990,90,-28,135,LRollL
-181,120,987,73,-44,90,LRollL
-181,121,989,73,-44,45,LRollL
-180,121,990,90,-44,90,LRollL
-184,118,990,90,-28,90,LRollL
-189,118,989,73,-28,45,LRollL
-178,120,986,90,-28,135,LRollL
-181,117,989,73,-28,90,LRollL
-181,117,987,106,-12,135,LRollL
-183,127,987,90,-12,135,LRollL
