@relation 1811teachset2-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' ax' numeric
@attribute ' ay' numeric
@attribute ' az' numeric
@attribute ' gx' numeric
@attribute ' gy' numeric
@attribute ' gz' numeric
@attribute ' gesture' {Down,Idle,Left,LRollL,LRollR,Right,RollL,RollR,Up}

@data
-42,294,977,40,-224,-226,Left
-31,285,996,40,-208,-271,Left
-51,283,999,57,-191,-271,Left
-61,277,993,57,-175,-271,Left
-52,282,983,57,-159,-271,Left
-70,289,974,57,-175,-271,Left
-88,282,965,73,-175,-271,Left
-76,286,969,73,-175,-271,Left
-84,282,974,73,-175,-271,Left
-87,283,975,73,-175,-271,Left
-75,286,975,90,-159,-316,Left
-81,294,977,73,-159,-316,Left
-79,288,974,73,-142,-316,Left
-75,291,977,73,-142,-316,Left
-91,285,981,73,-142,-316,Left
-88,283,974,73,-126,-271,Left
-85,283,965,73,-142,-362,Left
-93,288,969,73,-142,-316,Left
-100,277,980,57,-159,-271,Left
-99,273,981,57,-159,-271,Left
-100,273,989,57,-159,-271,Left
-117,265,996,57,-175,-271,Left
-117,258,986,57,-175,-271,Left
-106,262,977,57,-175,-271,Left
-100,259,977,57,-159,-271,Left
-85,261,977,40,-142,-271,Left
-94,259,974,40,-126,-271,Left
-108,250,986,57,-110,-316,Left
-138,250,984,57,-93,-271,Left
-148,252,981,57,-110,-271,Left
-144,255,980,40,-110,-316,Left
-151,250,989,40,-126,-271,Left
-141,244,989,40,-142,-271,Left
-126,243,996,57,-126,-271,Left
-132,244,993,57,-126,-181,Left
-139,231,995,57,-110,-181,Left
-141,234,987,40,-110,-271,Left
-142,240,989,40,-110,-226,Left
-153,229,986,57,-110,-226,Left
-145,237,983,57,-110,-181,Left
-145,247,990,57,-110,-181,Left
-154,243,993,57,-110,-181,Left
-148,244,993,73,-110,-181,Left
-136,249,986,73,-110,-181,Left
-133,250,983,73,-93,-181,Left
-126,253,984,90,-93,-181,Left
-133,249,983,73,-77,-135,Left
-129,250,978,90,-61,-90,Left
-139,256,983,73,-61,-135,Left
-151,253,980,90,-61,-135,Left
-148,247,986,90,-77,-135,Left
-145,246,989,106,-77,-135,Left
-139,252,990,90,-77,-135,Left
-139,258,987,90,-77,-135,Left
-141,259,984,106,-93,-135,Left
-142,264,981,90,-77,-135,Left
-135,262,978,106,-61,-135,Left
-136,265,983,73,-77,-45,Left
-144,265,980,90,-77,-90,Left
-144,261,984,73,-77,-45,Left
-151,255,989,106,-77,-135,Left
-160,256,987,73,-110,-45,Left
-166,261,984,106,-93,-45,Left
-153,261,983,73,-126,-90,Left
-150,259,981,106,-93,-45,Left
-141,262,986,106,-77,0,Left
-133,256,981,90,-93,-90,Left
-136,259,983,90,-77,-45,Left
-139,255,981,90,-61,0,Left
-144,256,984,106,-61,0,Left
-150,259,978,90,-61,0,Left
-139,268,980,106,-61,0,Left
-139,261,981,90,-77,0,Left
-141,265,977,90,-77,0,Left
-139,267,969,90,-77,0,Left
-130,262,974,90,-77,0,Left
-129,261,977,90,-61,0,Left
-136,262,975,90,-61,0,Left
-133,261,977,106,-61,0,Left
-136,265,977,90,-61,0,Left
-129,264,981,106,-61,0,Left
-123,265,977,106,-61,0,Left
-120,267,977,90,-61,0,Left
-129,262,981,90,-61,45,Left
-130,258,984,90,-61,0,Left
-132,255,980,90,-61,0,Left
-139,259,980,106,-61,0,Left
-133,265,969,90,-77,0,Left
-138,267,974,90,-77,0,Left
-127,267,978,90,-77,0,Left
-112,265,981,73,-77,90,Left
-106,267,986,73,-61,45,Left
-114,259,984,90,-44,45,Left
-111,264,981,90,-44,45,Left
-121,264,978,90,-44,0,Left
-120,264,975,106,-28,45,Left
-130,265,978,90,-44,45,Left
-132,264,983,73,-61,45,Left
-135,267,983,90,-61,90,Left
-129,267,990,90,-61,45,Left
-115,265,984,73,-77,90,Left
-108,265,981,90,-61,135,Left
-105,265,977,73,-61,45,Left
-109,268,977,90,-44,135,Left
-108,268,977,90,-61,45,Left
-109,264,983,90,-44,45,Left
-112,267,984,90,-44,90,Left
-118,268,978,90,-61,45,Left
-120,268,978,90,-61,90,Left
-109,267,977,90,-77,0,Left
-103,270,975,90,-61,90,Left
-106,270,977,106,-61,0,Left
-111,265,980,106,-61,0,Left
-109,267,977,106,-61,0,Left
-114,267,974,90,-44,135,Left
-117,265,974,90,-61,0,Left
-112,268,972,90,-44,135,Left
-118,273,975,90,-44,0,Left
-120,270,977,73,-61,135,Left
-118,267,978,90,-61,0,Left
-121,271,974,73,-61,135,Left
-121,268,977,90,-61,0,Left
-126,268,975,90,-61,45,Left
-123,265,972,73,-61,45,Left
-121,264,975,73,-61,90,Left
-127,268,980,73,-61,45,Left
-132,262,972,57,-61,90,Left
-132,265,972,73,-61,45,Left
-127,271,969,57,-77,90,Left
-130,267,969,73,-61,45,Left
-135,264,975,57,-77,90,Left
-126,264,978,73,-61,0,Left
-117,270,975,40,-77,90,Left
-127,268,975,73,-44,45,Left
-127,271,975,40,-61,90,Left
-135,270,972,73,-44,0,Left
-138,273,975,57,-61,0,Left
-132,268,972,57,-61,0,Left
-123,273,974,57,-61,0,Left
-126,273,977,57,-61,0,Left
-115,270,974,57,-61,0,Left
-106,267,977,57,-44,0,Left
-108,271,978,57,-44,45,Left
-118,268,981,73,-44,45,Left
-118,268,975,73,-44,0,Left
-115,271,972,73,-77,-90,Left
-109,274,975,73,-77,-90,Left
-111,276,974,57,-77,-90,Left
-111,271,978,73,-44,0,Left
-112,273,981,73,-61,-135,Left
-117,265,983,73,-44,-45,Left
-121,258,980,73,-28,-45,Left
-118,265,986,73,-28,-45,Left
-117,267,980,73,-28,-45,Left
-123,264,977,73,-12,-90,Left
-130,262,989,90,-12,-90,Left
-135,249,995,90,-12,-90,Left
-118,249,998,90,4,-90,Left
-111,240,1002,106,36,-135,Left
-106,243,993,139,85,-181,Left
-120,238,990,156,134,-226,Left
-147,234,983,172,183,-271,Left
-190,232,975,189,199,-271,Left
-247,232,972,205,183,-271,Left
-313,237,972,205,150,-271,Left
-379,252,965,189,101,-226,Left
-423,250,968,189,20,-226,Left
-423,258,974,172,-28,-181,Left
-481,259,969,156,-77,-90,Left
-565,258,977,139,-126,0,Left
-727,259,969,106,-208,181,Left
-921,234,986,40,-371,362,Left
-1059,154,1040,-25,-566,724,Left
-1123,42,1149,-58,-729,1040,Left
-987,-69,1289,-74,-729,1493,Left
-781,-102,1361,-58,-517,1945,Left
48,363,945,123,-12,-45,Left
-24,343,960,90,-110,-90,Left
-42,325,983,57,-208,-45,Left
-57,298,998,40,-256,-135,Left
-75,276,1025,24,-289,-90,Left
-72,258,1059,24,-273,-135,Left
-103,252,1076,7,-273,-90,Left
-133,255,1079,40,-240,-90,Left
-139,259,1065,40,-224,-45,Left
-144,270,1062,57,-175,-45,Left
-160,279,1061,90,-175,-45,Left
-154,289,1056,90,-159,-45,Left
-138,301,1029,106,-159,-45,Left
-114,318,1010,123,-126,0,Left
-94,328,993,139,-110,0,Left
-100,336,978,139,-93,-45,Left
-111,330,960,123,-93,0,Left
-96,330,947,123,-93,0,Left
-81,334,956,123,-77,0,Left
-93,336,947,106,-93,0,Left
-85,336,938,106,-110,0,Left
-79,337,929,123,-110,0,Left
-81,337,938,123,-126,0,Left
-84,330,935,90,-159,45,Left
-79,325,933,106,-159,0,Left
-73,324,927,90,-175,-45,Left
-66,328,944,90,-175,-45,Left
-75,324,953,123,-175,-90,Left
-87,322,953,90,-191,-135,Left
-78,324,966,106,-175,-90,Left
-90,319,966,90,-191,-135,Left
-88,321,962,106,-175,-45,Left
-66,324,959,123,-159,-90,Left
-48,331,957,90,-159,-135,Left
-48,336,957,123,-142,-181,Left
-39,337,954,123,-110,-45,Left
-49,336,951,90,-126,-135,Left
-64,333,954,106,-110,-135,Left
-81,328,960,73,-142,-181,Left
-76,324,969,90,-142,-181,Left
-63,325,969,90,-175,-181,Left
-52,324,965,106,-159,-181,Left
-36,324,957,90,-175,-181,Left
-21,328,953,90,-159,-226,Left
-42,330,945,90,-142,-181,Left
-52,322,944,73,-142,-181,Left
-54,324,962,90,-142,-181,Left
-82,321,974,73,-159,-226,Left
-79,307,966,73,-175,-226,Left
-66,319,977,73,-191,-226,Left
-69,318,962,73,-208,-226,Left
-61,315,951,57,-208,-226,Left
-46,316,948,73,-191,-271,Left
-51,325,959,40,-208,-135,Left
-55,316,962,57,-159,-181,Left
-52,322,972,7,-191,-226,Left
-70,321,966,7,-191,-271,Left
-69,319,962,7,-175,-271,Left
-58,322,951,40,-142,-226,Left
-67,325,944,40,-175,-316,Left
-73,322,935,24,-191,-316,Left
-64,328,933,24,-191,-271,Left
-67,319,956,7,-208,-316,Left
-87,301,966,7,-224,-271,Left
-90,295,977,7,-240,-316,Left
-69,300,968,7,-256,-271,Left
-64,294,956,24,-240,-362,Left
-61,303,942,24,-224,-316,Left
-55,310,936,24,-191,-362,Left
-48,312,939,7,-175,-316,Left
-61,306,944,24,-159,-362,Left
-79,301,956,7,-159,-362,Left
-108,294,972,7,-191,-362,Left
-114,288,968,24,-191,-362,Left
-93,295,962,7,-224,-407,Left
-88,298,957,24,-208,-407,Left
-79,298,944,24,-208,-407,Left
-66,301,953,24,-175,-407,Left
-76,300,953,7,-159,-407,Left
-78,291,956,7,-159,-316,Left
-64,295,954,7,-142,-407,Left
-60,300,951,7,-110,-362,Left
-76,300,956,7,-77,-362,Left
-99,301,954,-8,-93,-362,Left
-114,301,962,-8,-93,-316,Left
-135,294,980,-41,-142,-362,Left
-139,279,986,-25,-175,-362,Left
-111,279,984,-41,-208,-407,Left
-90,277,980,-8,-175,-407,Left
-87,271,981,-8,-175,-407,Left
-91,262,978,-8,-142,-362,Left
-115,265,977,-25,-126,-362,Left
-139,258,974,-8,-110,-362,Left
-135,258,980,-8,-110,-316,Left
-139,255,993,-8,-110,-362,Left
-142,247,999,7,-93,-316,Left
-135,246,990,-8,-93,-316,Left
-127,256,993,-8,-77,-271,Left
-156,256,993,7,-61,-226,Left
-177,249,983,-8,-61,-271,Left
-168,247,984,-8,-61,-271,Left
-157,250,986,-8,-61,-181,Left
-154,247,990,-8,-77,-181,Left
-159,244,984,-8,-77,-181,Left
-154,243,981,-8,-93,-226,Left
-157,237,989,-8,-93,-135,Left
-157,228,990,-41,-126,-181,Left
-141,228,996,-8,-93,-135,Left
-144,228,1002,-41,-93,-135,Left
-153,222,996,-8,-61,-135,Left
-157,226,998,-25,-77,-181,Left
-159,231,1002,-25,-93,-45,Left
-150,226,999,-8,-93,-135,Left
-133,225,996,-25,-110,-90,Left
-141,229,1001,7,-77,-135,Left
-132,217,999,-25,-93,-90,Left
-127,216,1004,7,-61,-45,Left
-130,213,1002,7,-61,-45,Left
-133,217,1004,7,-61,-45,Left
-136,214,1005,7,-77,-90,Left
-150,216,1008,24,-93,-90,Left
-148,211,1011,24,-93,-45,Left
-135,216,1011,24,-110,-45,Left
-123,216,1002,24,-110,-45,Left
-109,222,998,24,-93,0,Left
-112,216,996,40,-77,-45,Left
-106,217,999,40,-61,-45,Left
-115,217,1002,40,-61,-45,Left
-126,211,1008,40,-44,0,Left
-121,210,1011,57,-44,0,Left
-129,213,1005,57,-44,0,Left
-126,214,1010,57,-61,0,Left
-132,210,1005,57,-61,0,Left
-129,210,1005,57,-61,0,Left
-133,210,1005,57,-61,0,Left
-133,210,1004,57,-61,0,Left
-133,213,1005,57,-61,0,Left
-133,213,1005,57,-61,0,Left
-126,217,1005,73,-44,45,Left
-136,214,1005,73,-44,45,Left
-133,208,1004,57,-61,0,Left
-142,208,1005,57,-61,0,Left
-142,208,1004,73,-93,-45,Left
-133,213,1005,73,-61,0,Left
-132,213,1005,73,-77,45,Left
-130,220,1008,73,-77,45,Left
-123,214,1005,73,-77,45,Left
-121,217,1001,73,-61,45,Left
-123,216,998,90,-44,90,Left
-120,214,998,73,-61,90,Left
-115,214,998,90,-61,90,Left
-115,220,990,73,-44,90,Left
-117,222,996,90,-44,45,Left
-108,222,1001,73,-61,90,Left
-118,223,998,90,-44,90,Left
-115,217,993,73,-77,90,Left
-111,222,993,90,-61,90,Left
-118,222,989,73,-93,0,Left
-108,220,986,90,-61,135,Left
-114,216,986,90,-77,0,Left
-105,222,990,90,-61,90,Left
-103,219,995,90,-44,90,Left
-111,217,989,90,-44,90,Left
-112,225,984,90,-44,90,Left
-123,222,993,90,-44,90,Left
-138,216,987,73,-61,90,Left
-127,216,986,90,-61,45,Left
-121,217,986,57,-93,90,Left
-114,216,987,90,-77,90,Left
-108,216,987,57,-93,0,Left
-109,219,989,73,-44,135,Left
-105,214,993,73,-44,45,Left
-115,214,996,73,-44,0,Left
-117,213,990,90,-44,45,Left
-115,213,995,73,-44,45,Left
-118,219,995,73,-44,45,Left
-121,219,989,90,-44,45,Left
-120,223,984,90,-61,45,Left
-117,223,989,90,-61,90,Left
-114,219,984,73,-61,45,Left
-111,219,987,73,-44,90,Left
-112,217,987,73,-44,45,Left
-106,214,989,73,-28,181,Left
-111,214,987,73,-28,45,Left
-121,216,987,57,-44,181,Left
-132,214,983,57,-44,45,Left
-132,217,989,40,-77,135,Left
-121,214,993,57,-61,90,Left
-121,217,995,57,-77,90,Left
-117,217,995,57,-77,90,Left
-117,222,995,24,-93,45,Left
-117,219,993,57,-77,90,Left
-115,216,987,40,-77,135,Left
-111,217,990,40,-61,90,Left
-114,222,993,57,-61,45,Left
-115,223,990,40,-61,90,Left
-121,225,996,40,-77,45,Left
-118,217,990,40,-93,45,Left
-118,219,990,57,-77,45,Left
-111,219,990,57,-77,0,Left
-102,220,990,57,-93,45,Left
-103,222,995,73,-61,45,Left
-109,220,998,57,-44,45,Left
-111,219,993,73,-44,90,Left
-120,222,996,73,-44,90,Left
-123,226,996,73,-44,90,Left
-123,216,1001,73,-61,90,Left
-123,222,989,57,-61,90,Left
-115,219,995,73,-61,90,Left
-99,225,989,73,-61,90,Left
-109,217,993,57,-61,90,Left
-117,220,993,73,-61,45,Left
-127,222,995,73,-44,90,Left
-127,220,990,73,-44,90,Left
-136,214,990,57,-61,90,Left
-130,219,990,73,-61,90,Left
-129,217,989,73,-61,90,Left
-123,214,996,57,-77,90,Left
-121,210,996,57,-77,45,Left
-120,213,999,73,-61,90,Left
-126,216,990,73,-61,90,Left
-132,214,995,73,-61,90,Left
-136,214,990,73,-61,90,Left
-129,211,993,73,-61,90,Left
-129,214,986,73,-61,90,Left
-117,216,993,73,-44,90,Left
-117,219,996,73,-44,90,Left
-114,223,998,73,-28,135,Left
-120,217,995,90,-28,90,Left
-123,222,995,90,-28,135,Left
-123,225,990,73,-44,90,Left
-115,219,990,57,-44,90,Left
-108,225,993,73,-61,90,Left
-103,222,989,73,-61,90,Left
-99,219,995,73,-44,45,Left
-102,217,995,73,-44,90,Left
-106,217,993,73,-44,45,Left
-105,219,990,73,-61,90,Left
-97,217,990,90,-44,90,Left
-103,219,995,73,-44,90,Left
-103,219,996,24,-93,0,Left
-94,216,995,24,-93,-45,Left
-96,216,996,57,-61,135,Left
-97,217,996,57,-61,90,Left
-96,216,995,57,-61,90,Left
-99,213,996,73,-61,45,Left
-99,217,996,57,-61,45,Left
-91,214,996,57,-61,45,Left
-99,211,999,57,-61,45,Left
-103,211,998,57,-77,90,Left
-106,205,998,57,-61,45,Left
-108,207,995,57,-61,90,Left
-103,205,993,73,-77,45,Left
-109,213,989,57,-77,90,Left
-115,211,993,57,-61,45,Left
-109,214,990,40,-77,45,Left
-112,213,987,73,-61,45,Left
-115,213,983,57,-44,45,Left
-118,210,981,40,-61,0,Left
-129,213,981,57,-44,90,Left
-145,214,987,57,-44,0,Left
-166,210,989,57,-77,45,Left
-183,208,993,57,-93,45,Left
-184,205,1001,57,-126,45,Left
-162,210,1007,40,-159,45,Left
-147,205,1005,73,-142,45,Left
-141,213,1004,73,-110,0,Left
-145,208,1011,73,-93,45,Left
-187,201,1016,106,-77,45,Left
-250,205,1017,90,-110,0,Left
138,238,957,123,-12,45,LRollL
110,244,951,123,-12,45,LRollL
128,238,953,123,-12,90,LRollL
135,238,960,123,-12,90,LRollL
143,240,956,123,-12,90,LRollL
159,243,959,123,4,135,LRollL
159,258,966,123,36,135,LRollL
132,256,963,106,36,90,LRollL
143,250,990,106,36,90,LRollL
155,247,996,106,52,90,LRollL
170,253,989,106,101,0,LRollL
183,261,975,106,150,45,LRollL
212,264,966,123,248,90,LRollL
246,252,957,139,411,90,LRollL
266,247,941,156,640,90,LRollL
269,244,944,156,852,135,LRollL
230,246,957,172,1064,181,LRollL
159,244,980,172,1210,181,LRollL
80,229,1008,205,1292,181,LRollL
15,234,1016,205,1292,181,LRollL
-46,238,1020,205,1259,181,LRollL
-100,238,1016,222,1194,135,LRollL
-129,246,996,205,1080,135,LRollL
-150,252,956,189,998,135,LRollL
-159,262,923,172,917,135,LRollL
-186,273,920,172,835,135,LRollL
-234,271,924,156,705,90,LRollL
-280,280,942,156,558,45,LRollL
-304,291,963,139,395,90,LRollL
-309,300,969,139,216,45,LRollL
-288,301,980,123,69,90,LRollL
-253,307,972,106,-61,45,LRollL
-217,307,965,123,-110,45,LRollL
-181,309,959,90,-159,45,LRollL
-153,301,960,106,-126,0,LRollL
-136,298,953,123,-77,45,LRollL
-132,291,948,90,-61,0,LRollL
-138,282,951,106,4,45,LRollL
-150,279,956,106,52,45,LRollL
-160,279,951,106,101,45,LRollL
-147,277,948,90,150,90,LRollL
-151,280,948,106,199,90,LRollL
-163,277,953,73,216,135,LRollL
-184,283,953,90,248,135,LRollL
-204,280,956,90,248,90,LRollL
-213,280,960,90,232,135,LRollL
-231,283,960,73,199,90,LRollL
-240,289,959,73,167,90,LRollL
-228,288,963,106,167,135,LRollL
-222,292,956,73,118,45,LRollL
-225,291,954,90,134,135,LRollL
-226,291,956,73,101,45,LRollL
-228,289,959,73,85,90,LRollL
-229,294,957,73,52,90,LRollL
-232,292,960,73,52,90,LRollL
-240,283,966,73,36,90,LRollL
-246,285,959,73,4,90,LRollL
-240,286,960,73,-28,90,LRollL
-234,286,963,73,-44,90,LRollL
-234,283,957,90,-44,90,LRollL
-229,282,954,73,-61,45,LRollL
-223,283,951,90,-61,45,LRollL
-223,282,954,90,-61,45,LRollL
-232,282,954,73,-77,135,LRollL
-226,279,954,57,-77,135,LRollL
-216,280,951,57,-77,135,LRollL
-225,283,957,40,-93,135,LRollL
-228,283,963,57,-77,135,LRollL
-231,288,963,24,-110,90,LRollL
-225,285,966,57,-93,135,LRollL
-225,283,965,57,-93,135,LRollL
-223,288,966,57,-110,0,LRollL
-223,288,960,57,-93,135,LRollL
-220,280,959,40,-110,90,LRollL
-220,280,962,40,-110,90,LRollL
-226,285,962,73,-77,45,LRollL
-225,283,954,40,-126,45,LRollL
-223,286,959,57,-110,0,LRollL
-220,286,954,73,-77,90,LRollL
-220,286,953,57,-93,45,LRollL
-216,286,951,73,-93,45,LRollL
-211,286,959,73,-77,90,LRollL
-217,282,956,73,-77,90,LRollL
-213,288,953,73,-77,90,LRollL
-216,286,954,73,-77,90,LRollL
-211,288,957,73,-61,90,LRollL
-216,289,954,57,-61,90,LRollL
-211,285,954,73,-61,90,LRollL
-213,286,960,73,-61,90,LRollL
-216,283,966,73,-61,90,LRollL
-219,280,966,57,-77,90,LRollL
-217,280,969,73,-77,90,LRollL
-216,279,966,73,-77,90,LRollL
-214,282,965,73,-77,90,LRollL
-207,285,963,73,-77,90,LRollL
-204,282,959,73,-77,90,LRollL
-196,283,960,73,-61,90,LRollL
-216,288,966,73,-61,90,LRollL
-204,286,962,73,-44,90,LRollL
-198,283,962,73,-44,90,LRollL
-213,288,959,73,-28,90,LRollL
-220,285,956,90,-28,90,LRollL
-219,282,957,90,-44,45,LRollL
-217,285,959,90,-44,90,LRollL
-217,288,957,90,-44,45,LRollL
-219,291,963,90,-44,90,LRollL
-220,286,960,90,-61,135,LRollL
-222,283,965,106,-44,135,LRollL
-213,285,960,90,-61,90,LRollL
-207,285,962,73,-44,90,LRollL
-213,285,965,73,-61,45,LRollL
-213,285,963,73,-44,45,LRollL
-219,285,960,73,-44,45,LRollL
-216,285,962,90,-44,90,LRollL
-211,283,956,73,-61,90,LRollL
-217,288,963,90,-28,90,LRollL
-214,285,962,73,-44,90,LRollL
-220,283,959,73,-61,90,LRollL
-216,283,968,73,-44,90,LRollL
-225,282,977,73,-61,90,LRollL
-220,285,962,90,-61,135,LRollL
-213,288,963,90,-77,90,LRollL
-211,286,960,90,-61,90,LRollL
-205,289,956,90,-61,90,LRollL
-196,291,956,90,-61,90,LRollL
-205,292,953,90,-44,90,LRollL
-214,288,960,90,-44,90,LRollL
-208,291,956,90,-44,135,LRollL
-214,291,957,90,-44,90,LRollL
-223,289,959,73,-44,90,LRollL
-217,291,960,90,-61,90,LRollL
-220,289,956,90,-61,90,LRollL
-214,292,954,90,-61,90,LRollL
-213,288,947,90,-61,90,LRollL
-213,292,945,73,-61,90,LRollL
-210,294,944,73,-61,90,LRollL
-213,289,947,73,-61,90,LRollL
-211,295,951,73,-77,45,LRollL
-220,294,957,73,-61,90,LRollL
-219,295,954,73,-44,45,LRollL
-216,295,953,73,-61,135,LRollL
-220,291,954,73,-61,90,LRollL
-214,294,951,73,-61,90,LRollL
-214,294,954,73,-61,90,LRollL
-213,294,959,73,-61,90,LRollL
-217,291,962,73,-61,90,LRollL
-211,295,959,57,-77,90,LRollL
-213,292,959,90,-44,90,LRollL
-208,292,959,57,-61,90,LRollL
-205,289,957,73,-44,135,LRollL
-207,294,962,73,-61,45,LRollL
-204,288,962,73,-44,135,LRollL
-208,294,957,57,-44,90,LRollL
-214,289,954,57,-44,90,LRollL
-219,295,954,73,-44,90,LRollL
-216,286,954,73,-44,45,LRollL
-219,288,954,57,-61,45,LRollL
-217,292,954,57,-61,90,LRollL
-219,289,960,73,-61,90,LRollL
-216,292,959,57,-61,90,LRollL
-217,292,956,57,-61,90,LRollL
-211,288,956,57,-44,135,LRollL
-213,286,956,57,-44,181,LRollL
-211,295,953,57,-44,135,LRollL
-216,292,957,57,-44,90,LRollL
-219,286,957,40,-61,181,LRollL
-220,289,959,57,-61,135,LRollL
-210,294,959,57,-61,135,LRollL
-210,291,960,24,-77,90,LRollL
-211,291,959,57,-61,90,LRollL
-214,288,962,40,-77,45,LRollL
-213,288,959,40,-61,135,LRollL
-211,288,953,40,-61,0,LRollL
-211,289,959,40,-77,135,LRollL
-213,291,951,57,-61,45,LRollL
-216,288,956,57,-44,45,LRollL
-214,286,954,24,-93,45,LRollL
-216,289,954,57,-93,0,LRollL
-208,288,959,40,-77,0,LRollL
-210,286,965,57,-61,90,LRollL
-213,289,965,57,-61,45,LRollL
-214,286,965,57,-61,45,LRollL
-216,286,962,73,-44,90,LRollL
-211,286,959,57,-44,90,LRollL
-210,289,951,57,-44,90,LRollL
-208,289,954,57,-44,90,LRollL
-216,288,948,57,-61,90,LRollL
-208,288,966,57,-61,90,LRollL
-204,288,966,57,-61,90,LRollL
-213,291,968,57,-61,90,LRollL
-231,288,962,57,-61,135,LRollL
-223,289,960,57,-61,90,LRollL
-199,286,956,57,-61,90,LRollL
-195,288,954,57,-61,90,LRollL
-205,289,953,57,-44,90,LRollL
-210,288,954,57,-44,90,LRollL
-214,282,959,57,-61,90,LRollL
-213,288,959,57,-77,90,LRollL
-222,285,963,57,-77,90,LRollL
-211,285,956,73,-93,90,LRollL
-201,286,959,73,-93,90,LRollL
-192,292,965,57,-77,90,LRollL
-196,283,966,57,-44,90,LRollL
-211,285,968,73,-44,45,LRollL
-226,282,969,73,-44,90,LRollL
-216,280,968,73,-61,90,LRollL
-208,283,965,73,-61,90,LRollL
-202,283,963,73,-77,135,LRollL
-207,282,954,73,-61,90,LRollL
-204,279,959,73,-77,90,LRollL
-204,277,963,57,-77,45,LRollL
-208,276,962,57,-77,90,LRollL
-213,282,966,57,-93,135,LRollL
-207,282,966,73,-93,45,LRollL
-207,282,965,57,-93,135,LRollL
-201,283,963,40,-110,135,LRollL
-205,279,963,40,-110,135,LRollL
-204,277,966,40,-110,135,LRollL
-201,285,968,90,-93,90,LRollL
-211,285,965,73,-110,90,LRollL
-208,282,972,73,-110,90,LRollL
-198,283,972,73,-93,135,LRollL
-198,285,972,73,-93,45,LRollL
-199,283,968,73,-93,90,LRollL
-199,283,966,90,-93,45,LRollL
-210,283,975,90,-93,90,LRollL
-219,282,969,90,-93,90,LRollL
-222,283,969,90,-110,45,LRollL
-205,282,972,90,-126,90,LRollL
-201,289,965,90,-142,90,LRollL
-201,289,960,90,-142,135,LRollL
-202,289,960,90,-142,90,LRollL
-190,291,969,73,-142,90,LRollL
-190,289,968,90,-126,90,LRollL
-187,298,972,73,-126,90,LRollL
-190,297,977,90,-110,90,LRollL
-195,292,975,73,-126,45,LRollL
-192,289,972,90,-110,90,LRollL
-198,294,987,90,-110,90,LRollL
-211,283,983,90,-126,90,LRollL
-210,282,987,90,-159,90,LRollL
-201,279,986,90,-208,90,LRollL
-193,282,983,90,-240,90,LRollL
-177,285,983,90,-273,45,LRollL
-148,286,975,90,-305,90,LRollL
-117,292,969,106,-305,0,LRollL
-90,291,977,90,-289,45,LRollL
-55,283,969,123,-240,45,LRollL
-37,280,969,123,-191,0,LRollL
-34,279,963,106,-142,-45,LRollL
-33,276,956,123,-77,-45,LRollL
-63,280,953,123,-44,-45,LRollL
-97,277,939,90,-61,-45,LRollL
-111,273,938,106,-77,-90,LRollL
-123,276,926,57,-126,-135,LRollL
-127,276,923,73,-142,-226,LRollL
-135,274,921,57,-159,-181,LRollL
-136,268,906,24,-208,-271,LRollL
-135,270,890,-8,-240,-271,LRollL
-130,270,885,-8,-256,-316,LRollL
-150,636,822,73,-44,45,LRollL
-154,639,815,73,-61,45,LRollL
-153,643,807,73,-44,45,LRollL
-160,645,798,73,-44,45,LRollL
-154,639,795,57,-28,90,LRollL
-148,640,795,73,-28,90,LRollL
-153,642,788,57,-28,90,LRollL
-163,640,777,57,-12,135,LRollL
-174,646,776,57,-12,90,LRollL
-183,648,773,73,-12,90,LRollL
-192,639,771,57,-44,90,LRollL
-184,634,774,40,-77,90,LRollL
-165,642,770,57,-77,90,LRollL
-160,646,758,73,-77,135,LRollL
-163,643,753,73,-77,135,LRollL
-180,642,752,73,-61,135,LRollL
-184,637,759,24,-110,181,LRollL
-192,637,761,24,-126,181,LRollL
-187,636,768,57,-110,135,LRollL
-184,630,765,57,-110,135,LRollL
-174,636,768,73,-110,135,LRollL
-165,646,758,57,-126,90,LRollL
-163,642,752,73,-110,135,LRollL
-156,642,750,57,-93,90,LRollL
-166,633,759,73,-61,135,LRollL
-172,627,768,57,-77,135,LRollL
-166,630,768,57,-61,135,LRollL
-163,633,762,57,-61,135,LRollL
-157,637,767,73,-44,135,LRollL
-159,630,758,57,-44,135,LRollL
-162,627,752,73,-28,181,LRollL
-157,628,749,57,-28,135,LRollL
-150,622,746,40,-28,90,LRollL
-142,625,758,40,-28,90,LRollL
-144,624,759,40,-28,90,LRollL
-144,616,761,40,-28,90,LRollL
-138,613,756,24,-44,90,LRollL
-142,609,752,24,-44,90,LRollL
-121,609,749,24,-44,90,LRollL
-127,604,750,7,-44,90,LRollL
-126,604,753,-8,-44,45,LRollL
-123,606,756,-8,-44,90,LRollL
-123,606,759,-8,-44,45,LRollL
-118,600,756,-8,-44,90,LRollL
-123,600,756,-41,-44,45,LRollL
-126,592,746,-41,-28,45,LRollL
