@relation readyfile-weka.filters.unsupervised.attribute.Remove-R1

@attribute ax numeric
@attribute ay numeric
@attribute az numeric
@attribute gx numeric
@attribute gy numeric
@attribute gz numeric
@attribute Idle {Down,Idle,Up,Right,Left}

@data
165,-315,947,40,-77,135,Left
179,-311,947,24,-77,90,Left
158,-323,962,24,-93,135,Left
167,-318,947,40,-93,90,Left
162,-305,945,57,-44,90,Left
149,-308,944,57,-28,135,Left
176,-309,948,57,-44,181,Left
129,-320,974,57,-28,45,Left
125,-323,968,40,-28,135,Left
119,-320,986,57,-28,135,Left
132,-314,975,57,-28,90,Left
129,-320,969,24,-61,135,Left
137,-329,968,40,-77,135,Left
132,-323,969,40,-44,90,Left
104,-323,968,73,-28,135,Left
102,-321,966,40,-61,90,Left
96,-320,966,90,-44,135,Left
104,-320,968,57,-44,135,Left
92,-323,963,40,-61,181,Left
96,-317,966,40,-77,90,Left
101,-326,959,57,-44,181,Left
128,-315,951,73,-28,226,Left
131,-317,950,73,-28,181,Left
140,-311,944,73,-28,135,Left
131,-315,945,73,-28,226,Left
102,-318,962,73,-44,181,Left
92,-321,969,90,-28,135,Left
119,-317,954,90,-28,181,Left
197,-306,980,90,-93,-45,Left
206,-309,974,90,-77,45,Left
156,-306,984,57,-126,-45,Left
180,-312,989,73,-110,-45,Left
218,-306,971,106,-12,45,Left
195,-309,986,123,20,90,Left
219,-308,972,106,-28,45,Left
99,-318,972,90,-61,45,Left
105,-309,975,90,-77,45,Left
132,-321,971,123,-28,45,Left
113,-320,969,106,-44,45,Left
137,-297,965,90,-110,0,Left
141,-306,975,57,-142,-90,Left
119,-300,971,90,-93,45,Left
117,-311,1010,106,-28,135,Left
117,-312,1004,106,-28,135,Left
129,-309,999,123,-12,181,Left
126,-312,996,106,-28,181,Left
117,-314,1002,90,-28,181,Left
122,-321,993,73,-28,90,Left
125,-315,1001,90,-44,135,Left
185,-303,987,123,52,135,Left
165,-299,995,139,52,135,Left
189,-308,993,123,36,135,Left
137,-303,998,139,36,181,Left
138,-305,998,123,4,181,Left
134,-302,999,139,52,181,Left
153,-335,941,73,-28,90,Left
143,-339,945,73,-28,135,Left
149,-327,941,57,-44,90,Left
150,-332,944,73,-44,45,Left
140,-332,950,73,-28,135,Left
146,-332,947,73,-28,90,Left
138,-336,947,73,-28,90,Left
143,-332,948,73,-12,181,Left
140,-326,944,57,-44,135,Left
146,-320,954,57,-44,45,Left
147,-327,947,57,-44,90,Left
150,-332,947,57,-44,90,Left
152,-330,947,57,-28,135,Left
141,-324,945,73,-28,135,Left
141,-326,950,57,-44,90,Left
140,-332,944,57,-44,90,Left
132,-332,953,73,-28,135,Left
138,-332,950,57,-28,135,Left
143,-336,950,57,-44,90,Left
146,-333,950,57,-44,135,Left
138,-332,947,57,-44,135,Left
141,-329,950,90,-28,90,Left
149,-336,945,73,-28,135,Left
149,-333,953,73,-28,135,Left
146,-333,950,73,-28,90,Left
150,-332,945,73,-28,135,Left
141,-329,951,57,-28,90,Left
152,-333,942,90,-28,135,Left
131,-320,951,73,-44,135,Left
126,-324,957,73,-61,135,Left
138,-318,953,73,-44,45,Left
138,-318,953,73,-44,45,Left
150,-324,947,73,-61,135,Left
141,-321,953,73,-44,135,Left
146,-324,951,57,-61,181,Left
122,-314,948,57,-77,90,Left
134,-320,945,40,-77,90,Left
108,-318,959,40,-77,45,Left
120,-317,954,40,-93,45,Left
150,-321,944,57,-44,90,Left
141,-326,950,73,-28,135,Left
143,-320,942,57,-61,45,Left
128,-326,965,24,-77,45,Left
134,-320,963,57,-44,45,Left
137,-321,962,40,-61,135,Left
126,-327,971,57,-61,45,Left
141,-329,957,57,-44,45,Left
143,-327,953,40,-44,90,Left
143,-323,962,57,-44,45,Left
131,-320,971,57,-44,90,Left
132,-314,975,73,-28,135,Left
143,-321,966,73,-28,135,Left
134,-315,972,57,-44,181,Left
143,-314,959,57,-61,0,Left
131,-311,971,73,-28,226,Left
171,-312,993,-189,134,-407,Left
191,-308,996,-206,134,-407,Left
170,-330,974,-156,101,-316,Left
174,-317,977,-173,118,-362,Left
200,-323,996,-222,183,-452,Left
189,-329,1005,-239,216,-543,Left
212,-312,993,-206,150,-497,Left
192,-345,942,-107,-12,-90,Left
189,-342,950,-107,-12,-181,Left
191,-362,941,-90,-12,-90,Left
186,-350,948,-107,-12,-135,Left
173,-339,969,-140,52,-181,Left
171,-336,971,-140,85,-226,Left
174,-339,962,-123,20,-135,Left
242,-381,972,-436,591,-1176,Left
282,-381,957,-469,640,-1221,Left
221,-381,968,-404,525,-950,Left
225,-384,981,-420,542,-1040,Left
356,-390,899,-502,786,-1312,Left
351,-399,866,-519,868,-1402,Left
326,-386,936,-486,705,-1267,Left
224,-350,987,-288,297,-678,Left
230,-356,981,-305,346,-724,Left
203,-333,1005,-255,248,-588,Left
207,-347,999,-272,264,-678,Left
216,-380,977,-338,460,-905,Left
213,-383,972,-371,493,-905,Left
230,-365,980,-321,411,-769,Left
1202,-224,588,-25,-159,-226,Left
306,-443,857,123,-44,90,Left
1056,-254,678,-8,-175,-407,Left
1134,-257,636,-25,-191,-362,Left
314,-432,860,90,-77,135,Left
312,-428,863,73,-77,135,Left
302,-438,864,106,-77,90,Left
830,-191,831,90,248,-859,Left
828,-200,825,73,134,-678,Left
759,-210,822,106,444,-1040,Left
797,-195,842,106,346,-859,Left
927,-245,750,24,-77,-633,Left
986,-255,731,7,-142,-497,Left
875,-224,789,40,20,-633,Left
275,-387,905,-58,-44,0,Left
257,-386,926,-41,-28,0,Left
293,-407,881,-25,-61,0,Left
287,-396,896,-25,-44,0,Left
221,-368,942,-74,-12,-45,Left
206,-366,935,-90,-28,-90,Left
234,-375,933,-74,-28,-45,Left
305,-419,863,24,-93,90,Left
290,-423,860,24,-77,45,Left
315,-420,863,57,-77,90,Left
299,-417,863,-25,-77,0,Left
300,-411,867,-41,-93,-45,Left
290,-422,858,-25,-93,45,Left
302,-461,803,57,-12,45,Left
299,-453,803,57,4,0,Left
321,-471,803,40,-77,45,Left
308,-468,797,40,-44,0,Left
297,-444,825,57,-12,90,Left
291,-438,840,57,-28,45,Left
302,-452,810,40,-12,45,Left
234,-462,851,90,-93,90,Left
269,-467,837,73,-142,90,Left
227,-459,867,123,52,90,Left
221,-461,861,90,-28,135,Left
321,-462,806,57,-142,45,Left
324,-465,806,73,-93,45,Left
306,-462,821,57,-159,90,Left
230,-378,974,-90,-126,45,Left
206,-374,986,-123,-142,45,Left
255,-383,950,-8,-93,45,Left
242,-374,971,-58,-93,45,Left
183,-366,999,-206,-224,-45,Left
177,-362,1004,-272,-273,-135,Left
189,-372,993,-173,-191,-90,Left
296,-423,879,57,-61,45,Left
297,-411,888,40,-93,90,Left
294,-429,860,57,-28,45,Left
288,-422,870,57,-61,45,Left
276,-398,917,24,-93,90,Left
258,-392,939,-8,-93,45,Left
299,-404,903,40,-77,45,Left
558,-311,774,-288,1178,-1900,Left
615,-267,827,-222,1243,-1855,Left
423,-372,720,-338,1129,-1764,Left
491,-345,734,-288,1178,-1855,Left
594,-240,848,-189,1194,-1810,Left
554,-257,813,-156,1129,-1764,Left
647,-243,851,-206,1210,-1855,Left
284,-410,788,-486,1015,-1583,Left
342,-393,782,-469,1031,-1629,Left
330,-408,830,-502,950,-1402,Left
306,-411,810,-502,998,-1493,Left
386,-383,744,-404,1064,-1719,Left
413,-380,726,-371,1096,-1764,Left
383,-381,768,-469,1015,-1674,Left
335,-456,803,123,101,135,Left
326,-453,812,139,134,181,Left
326,-450,815,90,69,135,Left
329,-456,806,106,85,135,Left
291,-450,837,156,167,135,Left
249,-458,857,139,118,181,Left
324,-455,819,139,167,135,Left
317,-389,933,24,-93,45,Left
333,-401,911,40,-61,90,Left
548,-263,798,-140,1031,-1764,Left
342,-435,860,57,4,135,Left
332,-449,836,73,36,90,Left
345,-419,888,40,-28,90,Left
294,-513,708,-618,-12,-1131,Left
321,-516,692,-601,52,-1176,Left
230,-473,779,-618,-77,-1040,Left
264,-495,743,-618,-28,-995,Left
410,-527,672,-618,297,-1221,Left
276,-465,789,156,-61,135,Left
368,-524,671,-601,167,-1221,Left
249,-405,833,-585,-191,-814,Left
260,-423,830,-601,-159,-814,Left
231,-375,845,-585,-256,-769,Left
236,-389,833,-585,-224,-769,Left
242,-447,837,-601,-77,-905,Left
218,-458,810,-601,-44,-950,Left
257,-438,818,-585,-93,-859,Left
164,-500,888,40,-28,0,Left
162,-495,890,-8,-61,-45,Left
170,-510,866,90,-12,90,Left
170,-503,876,73,-28,0,Left
177,-482,909,-41,-44,-135,Left
168,-482,917,-90,-44,-226,Left
170,-485,897,-25,-77,-135,Left
266,-480,800,172,-12,181,Left
234,-488,828,172,4,181,Left
279,-479,779,172,-61,135,Left
285,-480,776,172,-44,135,Left
192,-506,857,139,4,90,Left
176,-509,867,123,4,45,Left
207,-498,843,172,4,135,Left
-31,-245,1037,-123,134,-316,Left
-25,-249,1043,-156,118,-316,Left
-45,-263,1022,-107,118,-226,Left
-43,-254,1035,-123,134,-271,Left
-6,-242,1050,-189,150,-452,Left
11,-239,1065,-206,150,-452,Left
-15,-246,1047,-173,134,-407,Left
12,-255,1022,-90,4,-135,Left
17,-252,1016,-90,36,-181,Left
23,-269,1005,-90,-61,-90,Left
15,-260,1013,-107,-44,-135,Left
-16,-264,1022,-107,101,-181,Left
-33,-266,1016,-123,101,-181,Left
8,-258,1016,-107,69,-135,Left
129,-305,971,-535,-322,-724,Left
146,-330,930,-552,-371,-724,Left
56,-273,1053,-486,-191,-678,Left
101,-282,1011,-519,-273,-678,Left
201,-354,876,-585,-338,-724,Left
230,-356,860,-585,-305,-769,Left
176,-345,899,-552,-354,-678,Left
81,-206,1109,-272,134,-543,Left
96,-207,1124,-321,101,-543,Left
47,-222,1086,-239,150,-497,Left
66,-248,1103,-404,-12,-588,Left
54,-258,1077,-453,-110,-633,Left
77,-230,1124,-354,52,-543,Left
363,-489,773,-189,786,-1267,Left
426,-455,774,-206,819,-1357,Left
281,-510,756,-189,754,-1221,Left
315,-501,753,-206,737,-1267,Left
381,-441,803,-206,917,-1493,Left
333,-429,807,-206,917,-1538,Left
417,-444,794,-206,884,-1402,Left
335,-516,774,-239,656,-1086,Left
359,-512,770,-206,705,-995,Left
270,-549,767,-239,640,-995,Left
284,-537,776,-239,656,-1040,Left
308,-515,761,-206,770,-1086,Left
279,-519,752,-206,754,-1176,Left
353,-510,773,-222,721,-1086,Left
719,-320,759,-8,640,-1493,Left
713,-308,789,24,640,-1357,Left
689,-305,713,-140,623,-1629,Left
716,-321,746,-90,640,-1583,Left
708,-270,806,73,591,-1221,Left
723,-246,830,106,542,-1131,Left
713,-287,795,73,640,-1357,Left
381,-369,768,-239,737,-1629,Left
438,-353,740,-239,672,-1629,Left
311,-410,798,-206,884,-1583,Left
332,-387,789,-222,819,-1629,Left
531,-324,707,-156,640,-1629,Left
597,-323,711,-156,656,-1583,Left
492,-333,716,-206,640,-1629,Left
273,-476,852,-288,297,-633,Left
273,-488,852,-288,330,-678,Left
233,-471,863,-288,183,-633,Left
258,-468,854,-288,264,-588,Left
288,-492,867,-288,395,-678,Left
266,-495,873,-272,428,-724,Left
279,-492,854,-288,362,-678,Left
131,-479,932,-189,36,-271,Left
135,-473,933,-222,69,-407,Left
153,-491,920,-107,-12,-226,Left
144,-483,927,-140,20,-362,Left
180,-470,888,-255,134,-543,Left
207,-470,876,-288,150,-543,Left
162,-462,911,-222,101,-497,Left
288,-530,834,-288,640,-859,Left
270,-531,822,-272,640,-814,Left
347,-515,833,-288,591,-814,Left
324,-521,834,-272,623,-814,Left
291,-537,788,-272,623,-950,Left
281,-540,770,-239,640,-1040,Left
284,-534,810,-272,623,-905,Left
300,-501,867,-288,428,-724,Left
318,-500,858,-305,444,-769,Left
276,-497,870,-288,428,-724,Left
369,-500,836,-288,509,-769,Left
365,-506,831,-288,558,-769,Left
351,-498,845,-305,477,-769,Left
